Old_id	Gene_id
PF14_0260	PF3D7_1428200
PF10_0055	PF3D7_1005300
MAL1P1.7	PF3D7_0101600
PFA0080c	PF3D7_0101600
PF02_0006	PF3D7_0200600
PFB0035c	PF3D7_0200600
2277.t00046	PF3D7_1204500
MAL12P1.45	PF3D7_1204500
PFL0225c	PF3D7_1204500
MAL4P1.127	PF3D7_0413500
PFD0660w	PF3D7_0413500
PF14_0187	PF3D7_1419300
PFI0460w	PF3D7_0909500
MAL5P1.55	PF3D7_0505500
PFE0270c	PF3D7_0505500
MAL8P1.9	PF3D7_0829300
MAL5P1.156	PF3D7_0515600
PFE0780w	PF3D7_0515600
PF08_0050	PF3D7_0819400
2277.t00463	PF3D7_1248300
MAL12P1.462	PF3D7_1248300
PFL2315c	PF3D7_1248300
PF14_0573	PF3D7_1460000
PF11_0126	PF3D7_1112000
PF11_0464	PF3D7_1145200
2270.t00130	PF3D7_0624400
MAL6P1.185	PF3D7_0624400
PFF1175c	PF3D7_0624400
PF14_0539	PF3D7_1456600
PF3D7_14_snoR30	PF3D7_1424900
PF3D7_14_snoR30.1	PF3D7_1424900
PF13_0193	PF3D7_1334600
MAL7P1.212	PF3D7_0833500
1396.t00406	PF3D7_1439700
PF14_0376	PF3D7_1439700
PF11_0310	PF3D7_1129900
PF11_0248	PF3D7_1123700
PF14_0108	PF3D7_1411000
PF14_0108:exon:10	PF3D7_1411000
PF3D7_1411000.1	PF3D7_1411000
PF3D7_1411000.2	PF3D7_1411000
PF10_0333	PF3D7_1034300
MAL4P1.27	PF3D7_0402700
MAL4P1.27b	PF3D7_0402700
PFD0134c	PF3D7_0402700
PFD0135c	PF3D7_0402700
PFC1011c	PF3D7_0322700
PFC1015c	PF3D7_0322700
PF11_0371	PF3D7_1136000
MAL1P1.10	PF3D7_0101900
PFA0095c	PF3D7_0101900
MAL13P1.283	PF3D7_1357800
2270.t00180	PF3D7_0629200
MAL6P1.136	PF3D7_0629200
PFF1415c	PF3D7_0629200
PFB0951w	PF3D7_0221100
MAL13P1.279	PF3D7_1356900
2277.t00105	PF3D7_1210400
MAL12P1.104	PF3D7_1210400
PFL0520c	PF3D7_1210400
2277.t00208	PF3D7_1221600
MAL12P1.208	PF3D7_1221600
PFL1040w	PF3D7_1221600
PF08TR005	PF3D7_0829900
PF08TR005:ncRNA	PF3D7_0829900
PF10_0094	PF3D7_1009700
PF13_0183	PF3D7_1333500
MAL8P1.111	PF3D7_0809900
2277.t00403	PF3D7_1241900
MAL12P1.401	PF3D7_1241900
PFL2015w	PF3D7_1241900
PF11_0135	PF3D7_1112900
PF11_0136	PF3D7_1112900
PF14_0241	PF3D7_1426100
PFI0135c	PF3D7_0902800
PFI0770c	PF3D7_0915700
PF13_0336	PF3D7_1363500
1400.pre-tRNA-Gln-1	PF3D7_0203500
MAL2_tRNA.Gln1	PF3D7_0203500
MAL2_tRNA.Gln1:tRNA	PF3D7_0203500
2277.t00464	PF3D7_1248400
MAL12P1.463	PF3D7_1248400
PFL2320w	PF3D7_1248400
MAL3P6.20	PF3D7_0318200
PFC0805w	PF3D7_0318200
2277.t00197	PF3D7_1220500
MAL12P1.197	PF3D7_1220500
PFL0985c	PF3D7_1220500
MAL1P4.06	PF3D7_0100600
PFA0030c	PF3D7_0100600
PF11_0337	PF3D7_1132700
MAL13P1.248	PF3D7_1349100
PFI1680w	PF3D7_0934700
MAL4P1.45	PF3D7_0404700
PFD0225c	PF3D7_0404700
PFD0230c	PF3D7_0404700
MAL4P1.2	PF3D7_0400200
PFD0010w	PF3D7_0400200
PF14_0524	PF3D7_1455100
PF14_0525	PF3D7_1455100
PF14_0320	PF3D7_1433900
MAL5P1.96	PF3D7_0509500
PFE0470w	PF3D7_0509500
PF11_0123	PF3D7_1111700
2277.t00084	PF3D7_1208300
MAL12P1.83	PF3D7_1208300
PFL0415w	PF3D7_1208300
PFI0290c	PF3D7_0905900
2270.t00289	PF3D7_0602600
MAL6P1.29	PF3D7_0602600
PFF0125c	PF3D7_0602600
PFC10_API0012	PF3D7_API04700
2277.t00452	PF3D7_1247100
MAL12P1.451	PF3D7_1247100
PFL2260w	PF3D7_1247100
2270.t00477	PF3D7_0612700
MAL6P1.299	PF3D7_0612700
PFF0615c	PF3D7_0612700
Pf12	PF3D7_0612700
PF14_0482	PF3D7_1450700
PF13_0128	PF3D7_1323000
PF11_0360	PF3D7_1134900
MAL1P4.19	PF3D7_0114800
PFA0715c	PF3D7_0114800
MAL7_tRNA_Thr2	PF3D7_0730700
MAL7_tRNA_Thr2:tRNA	PF3D7_0730700
2277.t00386	PF3D7_1239800
MAL12P1.384	PF3D7_1239800
PFL1930w	PF3D7_1239800
MAL5P1.140	PF3D7_0513900
PFE0695w	PF3D7_0513900
MAL5P1.26	PF3D7_0502500
PFE0125w	PF3D7_0502500
PF11_0193	PF3D7_1118700
PF11_0194	PF3D7_1118700
MAL8P1.91	PF3D7_0814400
MAL8P1.11	PF3D7_0829000
PF14_0361	PF3D7_1438100
MAL5P1.155	PF3D7_0515500
PFE0775c	PF3D7_0515500
PF11_0525	PF3D7_1115100
PF11_0535	PF3D7_1115100
PF07_0129	PF3D7_0731600
2277.t00065	PF3D7_1206400
MAL12P1.64	PF3D7_1206400
PFL0320w	PF3D7_1206400
MAL7P1.160	PF3D7_0729600
MAL7P1.3	PF3D7_0701400
2277.t00530	PF3D7_1255100
MAL12P1.527	PF3D7_1255100
PFL2660w	PF3D7_1255100
PFC10_API0043	PF3D7_API01300
2277.pre-tRNA-Pro-1	PF3D7_1216800
MAL12_tRNA.Pro1	PF3D7_1216800
MAL12_tRNA_Pro1	PF3D7_1216800
MAL12_tRNA_Pro1:tRNA	PF3D7_1216800
MAL13P1.156	PF3D7_1329700
PF14_0586	PF3D7_1461400
PF11_0149	PF3D7_1114100
PF11_0150	PF3D7_1114100
PF3D7_1114100.1	PF3D7_1114100
PF3D7_1114100.2	PF3D7_1114100
PF13_0022	PF3D7_1304700
MAL5P1.158	PF3D7_0515800
PFE0790c	PF3D7_0515800
PF14_0397	PF3D7_1441800
2270.t00096	PF3D7_0620500
MAL6P1.220	PF3D7_0620500
PFF1000w	PF3D7_0620500
PF14_0678	PF3D7_1471100
2270.t00230	PF3D7_0608310,PF3D7_0608300
MAL6P1.86	PF3D7_0608310,PF3D7_0608300
PFF0410w	PF3D7_0608310,PF3D7_0608300
MAL3P5.15	PF3D7_0315300
MAL3P5.16	PF3D7_0315300
PFC0645w	PF3D7_0315300
PFC0650w	PF3D7_0315300
MAL3P7.14	PF3D7_0321000
PFC0925w	PF3D7_0321000
PF14_0575	PF3D7_1460200
MAL13P1.89	PF3D7_1317500
PF14_0698	PF3D7_1473000
2277.t00019	PF3D7_1201900
MAL12P1.19	PF3D7_1201900
PFL0095c	PF3D7_1201900
PF14_0684	PF3D7_1471700
MAL7P1.50	PF3D7_0712300
MAL5P1.175	PF3D7_0517500
PFE0875c	PF3D7_0517500
MAL7P1.151	PF3D7_0727300
MAL13P1.66	PF3D7_1313100
PF14_0231	PF3D7_1424400
PF07_0061	PF3D7_0715200
MAL4P1.36	PF3D7_0403700
PFD0180c	PF3D7_0403700
MAL6_tRNA_Leu1	PF3D7_0620900
MAL6_tRNA_Leu1:tRNA	PF3D7_0620900
PF11_0399	PF3D7_1138800
PF11_0400	PF3D7_1138800
PF11_0401	PF3D7_1138800
PF08_0136	PF3D7_0801400
PF13_0153	PF3D7_1328500
PF11_0043	PF3D7_1103100
PF07_0014	PF3D7_0703800
PF13_0086	PF3D7_1315300
PF02_0020	PF3D7_0202000
PFB0100c	PF3D7_0202000
MAL4_tRNA_Ile1	PF3D7_0410200
MAL4_tRNA_Ile1:tRNA	PF3D7_0410200
PFF0847w	PF3D7_0617500
2277.t00124	PF3D7_1212400
MAL12P1.123	PF3D7_1212400
PFL0615w	PF3D7_1212400
PF07_0033	PF3D7_0708800
2270.t00270	PF3D7_0604300
MAL6P1.46	PF3D7_0604300
PFF0210w	PF3D7_0604300
PF13_0132	PF3D7_1323400
PF11_0225	PF3D7_1121700
MAL13P1.550	PF3D7_1326200
2277.t00005	PF3D7_1200500
MAL12P1.5	PF3D7_1200500
PF13_0363	PF3D7_1200500
PFL0025c	PF3D7_1200500
MAL13P1.298	PF3D7_1359900
PF11_0127	PF3D7_1112100
PF14_0352	PF3D7_1437200
PF14_0040	PF3D7_1404300
PF07_0048	PF3D7_0711700
MAL7_tRNA_Ser1	PF3D7_0714900
MAL7_tRNA_Ser1:tRNA	PF3D7_0714900
PF14_0192	PF3D7_1419800
PF3D7_1419800.1	PF3D7_1419800
PF3D7_1419800.2	PF3D7_1419800
MAL5P1.122	PF3D7_0512200
PFE0605c	PF3D7_0512200
PF11_0544	PF3D7_1109800
PF11_0544.1	PF3D7_1109800
MAL5P1.78	PF3D7_0507700
PFE0380c	PF3D7_0507700
PF14_0406	PF3D7_1442800
PF13_0340	PF3D7_1364500
PF07_0091	PF3D7_0722500
PF02_0064	PF3D7_0206800
PFB0300c	PF3D7_0206800
2277.t00074	PF3D7_1207300
MAL12P1.73	PF3D7_1207300
PFL0365c	PF3D7_1207300
PF02_0176	PF3D7_0218600
PFB0870w	PF3D7_0218600
PF07_0024	PF3D7_0705500
PF10_0048	PF3D7_1004500
MAL4P1.184	PF3D7_0419500
PFD0945c	PF3D7_0419500
PF14_0621	PF3D7_1465400
PF07_0052	PF3D7_0713800
PF07_0017	PF3D7_0704400
PFI0455w	PF3D7_0909400
PF11_0300	PF3D7_1128900
MAL5P1.277	PF3D7_0528000
PFE1395c	PF3D7_0528000
2277.t00228	PF3D7_1223700
MAL12P1.228	PF3D7_1223700
PFL1140w	PF3D7_1223700
PF07_0102	PF3D7_0724200
MAL7P1.26	PF3D7_0708300
2296.t00400	PF3D7_1008500
PF10_0082	PF3D7_1008500
2277.t00306	PF3D7_1231800
MAL12P1.306	PF3D7_1231800
PFL1530w	PF3D7_1231800
2277.t00020	PF3D7_1202000
MAL12P1.20	PF3D7_1202000
PFL0100c	PF3D7_1202000
MAL5P1.299	PF3D7_0530200
PFE1510c	PF3D7_0530200
PF08_0108	PF3D7_0808200
PF14_0196	PF3D7_1420200
PFI1135c	PF3D7_0923100
2277.t00355	PF3D7_1236700
MAL12P1.353	PF3D7_1236700
PFL1775c	PF3D7_1236700
PF14_0339	PF3D7_1435800
MAL13P1.103	PF3D7_1319400
PF02_0055	PF3D7_0205900
PFB0260w	PF3D7_0205900
PF02_0089	PF3D7_0209300
PFB0420w	PF3D7_0209300
MAL13P1.275	PF3D7_1355700
PF14_0650	PF3D7_1468200
PFI0925w	PF3D7_0918900
MAL7P1.66	PF3D7_0713600
MAL1P1.9a	PF3D7_0101000
PFA0050c	PF3D7_0101000
2277.t00003	PF3D7_1200300
MAL12P1.3	PF3D7_1200300
PFL0015c	PF3D7_1200300
2270.t00085	PF3D7_0619600
MAL6P1.230	PF3D7_0619600
PFF0950w	PF3D7_0619600
PFI0650c	PF3D7_0913300
MAL13P1.465	PF3D7_1371900
PFB0732c	PF3D7_0216100
PF14_0523	PF3D7_1455000
PF11_0485	PF3D7_1147700
PF11_0448	PF3D7_1143500
MAL4P1.178	PF3D7_0418900
PFD0915w	PF3D7_0418900
MAL8P1.205	PF3D7_0831300
MAL1P4.06b	PF3D7_0100700
PFA0035c	PF3D7_0100700
2277.t00263	PF3D7_1227200
MAL12P1.263	PF3D7_1227200
PFL1315w	PF3D7_1227200
MAL3P5.13	PF3D7_0315100
PFC0635c	PF3D7_0315100
2296.t00402	PF3D7_1010200
PF10_0099	PF3D7_1010200
MAL13P1.342	PF3D7_1367900
PF10_0078	PF3D7_1008000
PF10_0384	PF3D7_1039400
PF10_0385	PF3D7_1039400
PF10_0387	PF3D7_1039400
PF11_0394	PF3D7_1138200
PF14_0057	PF3D7_1406000
PFI1140w	PF3D7_0923200
PF10_0214	PF3D7_1022000
MAL5P1.226	PF3D7_0522600
PFE1130w	PF3D7_0522600
MAL7P1.144	PF3D7_0726200
MAL13P1.15	PF3D7_1303000
2277.t00130	PF3D7_1213300
MAL12P1.129	PF3D7_1213300
PFL0645c	PF3D7_1213300
PF14_0139	PF3D7_1414100
MAL7P1.100	PF3D7_0719200
PF08_0061	PF3D7_0817200
PF13_0151	PF3D7_1328900
MAL4P2.54	PF3D7_0412200
PFD0605c	PF3D7_0412200
PF14_0316	PF3D7_1433500
MAL1P3.10	PF3D7_0113400
PFA0640c	PF3D7_0113400
PF3D7_07_RUF6_15	PF3D7_1241000
PF3D7_07_RUF6_15.1	PF3D7_1241000
MAL13P1.166	PF3D7_1331100
PFC0581w	PF3D7_0314000
2270.t00025	PF3D7_0613500
MAL6P1.290	PF3D7_0613500
PFF0655c	PF3D7_0613500
PF07_0028	PF3D7_0708200
2277.t00279	PF3D7_1228800
MAL12P1.279	PF3D7_1228800
PFL1395c	PF3D7_1228800
PF02_0209	PF3D7_0222100
PFB0985c	PF3D7_0222100
MAL3P6.24	PF3D7_0318600
PFC0825c	PF3D7_0318600
PF10_0142	PF3D7_1014500
PFI1165c	PF3D7_0923700
PF14_0200	PF3D7_1420600
PF13_0307	PF3D7_1357400
2277.t00254	PF3D7_1226300
MAL12P1.254	PF3D7_1226300
PFL1270w	PF3D7_1226300
PFC10_API0035	PF3D7_API02100
PF11_0213	PF3D7_1120600
MAL13P1.192	PF3D7_1338500
MAL5P1.300	PF3D7_0530300
PFE1515w	PF3D7_0530300
MAL1P1.47	PF3D7_0105700
PFA0280w	PF3D7_0105700
PF02_0037	PF3D7_0203900
PFB0180w	PF3D7_0203900
PF10_0087	PF3D7_1009000
MAL3P3.11	PF3D7_0309000
PFC0380w	PF3D7_0309000
PF11_0153	PF3D7_1114400
MAL13P1.71	PF3D7_1313900
PF07_0123	PF3D7_0729500
MAL5P1.152	PF3D7_0515200
PFE0760w	PF3D7_0515200
2277.t00215	PF3D7_1222400
MAL12P1.215	PF3D7_1222400
PFL1075w	PF3D7_1222400
MAL5P1.102	PF3D7_0510100
PFE0500c	PF3D7_0510100
PF10_0217	PF3D7_1022400
PF11_0406	PF3D7_1139600
PF14_0411	PF3D7_1443300
PF02_0128	PF3D7_0213700
PFB0620w	PF3D7_0213700
MAL3P3.4	PF3D7_0308000
PFC0340w	PF3D7_0308000
MAL5P1.33	PF3D7_0503300
PFE0160c	PF3D7_0503300
2277.t00198	PF3D7_1220600
MAL12P1.198	PF3D7_1220600
PFL0990w	PF3D7_1220600
PF14_0631	PF3D7_1466200
PF13_0062	PF3D7_1311400
PF14_0625	PF3D7_1465700
PFD0807c	PF3D7_0416700
MAL8P1.136a	PF3D7_0805800
MAL5P1.203	PF3D7_0520200
PFE1015c	PF3D7_0520200
PFI1200w	PF3D7_0924400
MAL5P1.166	PF3D7_0516600
PFE0830c	PF3D7_0516600
PF02_0144	PF3D7_0215300
PFB0695c	PF3D7_0215300
PFC0230c	PF3D7_0305100
MAL3P5.5	PF3D7_0314400
PFC0595c	PF3D7_0314400
MAL7P1.158	PF3D7_0729000
MAL5P1.186	PF3D7_0518600
PFE0930w	PF3D7_0518600
MAL8P1.94	PF3D7_0813400
PF08_0081	PF3D7_0813400
MAL8P1.161	PF3D7_0800800
MAL4P1.133	PF3D7_0414100
PFD0690c	PF3D7_0414100
MAL13P1.170	PF3D7_1332400
MAL1P4.20	PF3D7_0114900
PFA0720w	PF3D7_0114900
PF14_0638	PF3D7_1467000
PF02TR001	PF3D7_0209900
PF02TR001:ncRNA	PF3D7_0209900
PF14_0598	PF3D7_1462800
MAL4P2.19b	PF3D7_0408400
PFD0415c	PF3D7_0408400
MAL3P7.42	PF3D7_0323600
PFC1055w	PF3D7_0323600
PF14_0496	PF3D7_1452100
PF10_0014	PF3D7_1001100
PF10_0015	PF3D7_1001100
PF3D7_1001100.1	PF3D7_1001100
PF3D7_1001100.2	PF3D7_1001100
2277.t00068	PF3D7_1206700
MAL12P1.67	PF3D7_1206700
PFL0335c	PF3D7_1206700
MAL13P1.213	PF3D7_1342700
PF02_0084	PF3D7_0208800
PFB0395w	PF3D7_0208800
PF11_0472	PF3D7_1146100
2277.t00175	PF3D7_1218100
MAL12P1.175	PF3D7_1218100
PFL0875w	PF3D7_1218100
MAL4P1.173	PF3D7_0418400
PFD0890w	PF3D7_0418400
2277.t00531	PF3D7_1255200
MAL12P1.528	PF3D7_1255200
PFL2665c	PF3D7_1255200
PF11_0088	PF3D7_1107500
MAL13P1.312	PF3D7_1362600
MAL4P1.174	PF3D7_0418500
PFD0895c	PF3D7_0418500
2270.t00138	PF3D7_0625100
MAL6P1.177	PF3D7_0625100
PFF1215w	PF3D7_0625100
PF10_0309	PF3D7_1031500
MAL13P1.74	PF3D7_1314300
PF14_0458	PF3D7_1448200
PF14_0459	PF3D7_1448200
PF14_0460	PF3D7_1448200
MAL7P1.145	PF3D7_0726300
PF14_0547	PF3D7_1457400
MAL13P1.229	PF3D7_1345900
2270.t00023	PF3D7_0613300
MAL6P1.292	PF3D7_0613300
PFF0645c	PF3D7_0613300
PFI1490c	PF3D7_0930600
MAL13P1.29	PF3D7_1306000
PF14_0222	PF3D7_1423100
PF11_0560	PF3D7_1144100
MAL1P2.28	PF3D7_0110100
PFA0495c	PF3D7_0110100
MAL8P1.36	PF3D7_0823700
MAL8P1.157	PF3D7_0801700
MAL8P1.66	PF3D7_0818600
MAL8P1.153	PF3D7_0802100
PF11_0140	PF3D7_1113200
PFI1765c	PF3D7_0936500
2270.t00068	PF3D7_0617800
MAL6P1.249	PF3D7_0617800
PFF0860c	PF3D7_0617800
PF3D7_0905700.1	PF3D7_0905700
PF3D7_0905700.2	PF3D7_0905700
PF3D7_0905700.3	PF3D7_0905700
PFI0280c	PF3D7_0905700
2270.t00274	PF3D7_0603900
MAL6P1.42	PF3D7_0603900
PFF0190c	PF3D7_0603900
MAL13P1.202	PF3D7_1339700
MAL5P1.220	PF3D7_0522000
PFE1100w	PF3D7_0522000
MAL8P1.83	PF3D7_0815600
PF02_0059	PF3D7_0206300
PF02_0060	PF3D7_0206300
PF3D7_0206400	PF3D7_0206300
PFB0279w	PF3D7_0206300
PFB0280w	PF3D7_0206300
PF14_0729	PF3D7_1476100
PF10_0152	PF3D7_1015500
PF11_0347	PF3D7_1133700
PF14_0324	PF3D7_1434300
MAL4_tRNA_Ser1	PF3D7_0410100
MAL4_tRNA_Ser1:tRNA	PF3D7_0410100
PF14_0519	PF3D7_1454600
PF13_0354	PF3D7_1367700
2270.t00114	PF3D7_0622500
MAL6P1.203	PF3D7_0622500
PFF1085c	PF3D7_0622500
PF14_0575a	PF3D7_1460300
PF10_0397	PF3D7_1040400
PF11_0240	PF3D7_1122900
PF11_0279	PF3D7_1126800
2277.t00127	PF3D7_1212800
MAL12P1.126	PF3D7_1212800
PFL0630w	PF3D7_1212800
1396.t00605	PF3D7_1418000
PF14_0178	PF3D7_1418000
PF13_0324	PF3D7_1361100
MAL5P1.161	PF3D7_0516100
PFE0805w	PF3D7_0516100
2277.t00334	PF3D7_1234600
MAL12P1.333	PF3D7_1234600
PFL1670c	PF3D7_1234600
PF14_0587	PF3D7_1461600
PF3D7_0921000.1	PF3D7_0921000
PF3D7_0921000.2	PF3D7_0921000
PFI1030c	PF3D7_0921000
PF14_0413	PF3D7_1443500
PFI0895c	PF3D7_0918300
MAL7P1.34	PF3D7_0711100
MAL7P1.67	PF3D7_0713700
PF14_0599	PF3D7_1462900
MAL4P2.48	PF3D7_0411400
PFD0565c	PF3D7_0411400
MAL8P1.58	PF3D7_0820200
PF10_0117	PF3D7_1012000
ORF78	PF3D7_API03000
PFC10_API0027	PF3D7_API03000
PF11_0415	PF3D7_1140400
2277.t00294	PF3D7_1230500
MAL12P1.294	PF3D7_1230500
PFL1470c	PF3D7_1230500
PF08_0047	PF3D7_0820300
MAL13P1.8	PF3D7_1301000
PFI1065c	PF3D7_0921700
PF13_0186	PF3D7_1333800
PF14_0215	PF3D7_1422500
MAL4P1.6	PF3D7_0400700
PFD0030c	PF3D7_0400700
PF02_0194	PF3D7_0220700
PFB0932w	PF3D7_0220700
2277.t00145	PF3D7_1214900
MAL12P1.144	PF3D7_1214900
PFL0720w	PF3D7_1214900
MAL5P1.288	PF3D7_0529100
PFE1450c	PF3D7_0529100
MAL4P1.3	PF3D7_0400300
PFD0015c	PF3D7_0400300
2270.t00196	PF3D7_0630700
MAL6P1.121	PF3D7_0630700
PFF1490w	PF3D7_0630700
MAL5P1.127	PF3D7_0512700
PFE0630c	PF3D7_0512700
PF14_0045	PF3D7_1404800
PF14_0392	PF3D7_1441300
2277.t00350	PF3D7_1236200
MAL12P1.348	PF3D7_1236200
PFL1750c	PF3D7_1236200
MAL13P1.39	PF3D7_1308400
PF14_0485	PF3D7_1451000
PF11_0362	PF3D7_1135100
MAL5P1.141	PF3D7_0514000
PFE0700c	PF3D7_0514000
PF10_0330	PF3D7_1033900
PF14_0047	PF3D7_1405000
MAL13_5.8SrRNA	PF3D7_1371200
MAL13_5.8SrRNA:rRNA	PF3D7_1371200
PF10_0372	PF3D7_1038000
PF3D7_1038000.1	PF3D7_1038000
PF3D7_1038000.2	PF3D7_1038000
PF07_0112	PF3D7_0727400
2270.t00212	PF3D7_0610200
MAL6P1.105	PF3D7_0610200
PFF0505c	PF3D7_0610200
MAL7P1.157	PF3D7_0728800
MAL4P1.221	PF3D7_0423800
PFD1130w	PF3D7_0423800
PFI1215w	PF3D7_0924700
PF14_0194	PF3D7_1420000
MAL7P1.124	PF3D7_0723200
PF14_0448	PF3D7_1447000
PF14_0749	PF3D7_1477800
PF14_0652	PF3D7_1468400
PF13_0284	PF3D7_1354100
MAL7P1.69	PF3D7_0714400
PF08_0017	PF3D7_0827200
PF14_0340	PF3D7_1435900
2270.t00021	PF3D7_0612900
MAL6P1.296	PF3D7_0612900
PFF0625w	PF3D7_0612900
2270.t00074	PF3D7_0618700
MAL6P1.240	PF3D7_0618700
PFF0905w	PF3D7_0618700
PF10_0137	PF3D7_1014000
PFF0045c	PF3D7_0600900
PFI0205w	PF3D7_0904200
PF10_0292	PF3D7_1029900
2277.t00178	PF3D7_1218400
MAL12P1.178	PF3D7_1218400
PFL0890c	PF3D7_1218400
MAL4P1.177	PF3D7_0418800
PFD0910w	PF3D7_0418800
2277.pre-tRNA-Val-1	PF3D7_1251900
MAL12_tRNA.Val1	PF3D7_1251900
MAL12_tRNA_Val1	PF3D7_1251900
MAL12_tRNA_Val1:tRNA	PF3D7_1251900
PF14_0790	PF3D7_1447400
PF3D7_14_snoR23	PF3D7_1423900
PF3D7_14_snoR23.1	PF3D7_1423900
MAL4P1.228	PF3D7_0424500
PFD1165w	PF3D7_0424500
2277.t00157	PF3D7_1216200
MAL12P1.156	PF3D7_1216200
PFL0780w	PF3D7_1216200
PFI1505c	PF3D7_0931000
MAL7P1.171	PF3D7_0730900
PF14_0051	PF3D7_1405400
MAL13P1.235	PF3D7_1347300
PF07_0018	PF3D7_0704700
MAL8P1.84	PF3D7_0815500
2270.t00079	PF3D7_0619200
MAL6P1.235	PF3D7_0619200
PFF0930w	PF3D7_0619200
PFI0260c	PF3D7_0905300
MAL8P1.105	PF3D7_0811200
MAL7P1.29a	PF3D7_0709800
MALP1.29a	PF3D7_0709800
MAL4P1.54	PF3D7_0405600
PFD0270w	PF3D7_0405600
PFD0275w	PF3D7_0405600
PFD0280w	PF3D7_0405600
PF10_0149	PF3D7_1015200
PF3D7_1015200.1	PF3D7_1015200
PF3D7_1015200.2	PF3D7_1015200
PF3D7_1015200.3	PF3D7_1015200
PF10_0360	PF3D7_1036800
MAL7_tRNA_Lys1	PF3D7_0707000
MAL7_tRNA_Lys1:tRNA	PF3D7_0707000
2277.t00461	PF3D7_1248100
MAL12P1.460	PF3D7_1248100
PFL2305w	PF3D7_1248100
PF14_0630	PF3D7_1466100
PF14_0152	PF3D7_1415400
PF13_0051	PF3D7_1309500
PF10_0367	PF3D7_1037400
PF10_0022	PF3D7_1001800
PF11_0262	PF3D7_1125100
PF11_0106	PF3D7_1109900
PFI1305w	PF3D7_0926600
PF11_0517	PF3D7_1150000
2277.t00185	PF3D7_1219000
MAL12P1.186	PF3D7_1219000
PFL0925w	PF3D7_1219000
PFC10_API0015	PF3D7_API04400
MAL13P1.254	PF3D7_1350600
MAL4P1.231	PF3D7_0424800
PFD1180w	PF3D7_0424800
PF14_0020	PF3D7_1401800
2270.t00110	PF3D7_0622100
MAL6P1.207	PF3D7_0622100
PFF1065c	PF3D7_0622100
2277.t00327	PF3D7_1233900
MAL12P1.326	PF3D7_1233900
PFL1635w	PF3D7_1233900
MAL4P2.50	PF3D7_0411800
PFD0585c	PF3D7_0411800
PF08_0045	PF3D7_0820700
PFI0360c	PF3D7_0907500
PF07_0034	PF3D7_0708900
MAL3P7.12	PF3D7_0320800
PFC0915w	PF3D7_0320800
PF3D7_0930400.1	PF3D7_0930400
PF3D7_0930400.2	PF3D7_0930400
PFI1480w	PF3D7_0930400
PFB0135w	PF3D7_0202800
PF08_0032	PF3D7_0823800
PFI1245c	PF3D7_0925400
PF13_0129	PF3D7_1323100
PF10_0319	PF3D7_1032700
2296.t00404	PF3D7_1038400
PF10_0374	PF3D7_1038400
PF07_0009	PF3D7_0702600
MAL3P6.9	PF3D7_0317100
PFC0750w	PF3D7_0317100
PF11_0312	PF3D7_1130100
PF10_0373	PF3D7_1038100
PF14_0724	PF3D7_1475600
2277.t00012	PF3D7_1201200
MAL12P1.12	PF3D7_1201200
PFL0060w	PF3D7_1201200
PF11_0166	PF3D7_1115800
MAL13P1.222	PF3D7_1344900
PF13_0209	PF3D7_1337400
PF13_0314	PF3D7_1358600
PF13_0102	PF3D7_1318800
PF11_0357	PF3D7_1134600
MAL13P1.35	PF3D7_1306900
MAL1P1.64	PF3D7_0107200
PFA0350w	PF3D7_0107200
PFA0355w	PF3D7_0107200
PFA0355w:exon:1	PF3D7_0107200
MAL4P1.160	PF3D7_0417100
PFD0825c	PF3D7_0417100
PF08_0076	PF3D7_0813900
PF11_0413	PF3D7_1140200
PF14_0664	PF3D7_1469600
PF07_0079	PF3D7_0719600
MAL13P1.68	PF3D7_1313300
PF13_0181	PF3D7_1333100
PFI0115c	PF3D7_0902400
MAL1P1.53	PF3D7_0106200
PFA0305c	PF3D7_0106200
MAL8P1.132	PF3D7_0806600
PF10_0355	PF3D7_1036300
PF11_0062	PF3D7_1105100
2277.t00093	PF3D7_1209200
MAL12P1.92	PF3D7_1209200
PFL0460w	PF3D7_1209200
MAL5P1.264	PF3D7_0526500
PFE1320w	PF3D7_0526500
2270.t00112	PF3D7_0622300
MAL6P1.205	PF3D7_0622300
PFF1075w	PF3D7_0622300
MAL3P3.6	PF3D7_0308200
PFC0350c	PF3D7_0308200
PF14_0453	PF3D7_1447700
PF10_0321	PF3D7_1033000
PF11_0431	PF3D7_1141900
PF11_0354	PF3D7_1134300
PF10_0260	PF3D7_1026300
PF13_0269	PF3D7_1351600
MAL3P7.26	PF3D7_0322100
PFC0980c	PF3D7_0322100
PF14_0059	PF3D7_1406200
PF14_0432	PF3D7_1445500
2270.t00013	PF3D7_0611900
MAL6P1.306	PF3D7_0611900
PFF0580w	PF3D7_0611900
PF14_0128	PF3D7_1412900
PF3D7_1412900.1	PF3D7_1412900
PF3D7_1412900.2	PF3D7_1412900
PF3D7_04_RUF6_8	PF3D7_0413000
PF3D7_04_RUF6_8.1	PF3D7_0413000
MAL5P1.52	PF3D7_0505200
PFE0255w	PF3D7_0505200
MAL5P1.93	PF3D7_0509200
PFE0455w	PF3D7_0509200
PF14_0518	PF3D7_1454500
PFI0030c	PF3D7_0900600
PFC10_API0030	PF3D7_API02700
MAL8P1.18	PF3D7_0827600
MAL4P1.46	PF3D7_0404800
PFD0235c	PF3D7_0404800
PF10_0310	PF3D7_1031600
