Name,TP1,TP2,TP3,TP4,TP5,TP6,TP7,TP8,TP9,TP10,TP11,TP12,TP13,TP14,TP15,TP16,TP17,TP18,TP19,TP20,TP21,TP22,TP24,TP25,TP26,TP27,TP28,TP30,TP31,TP32,TP33,TP34,TP35,TP36,TP37,TP38,TP39,TP40,TP41,TP42,TP43,TP44,TP45,TP46,TP47,TP48
PF3D7_0934500,0.888,0.81769353,0.767564365,1.02845556,0.778760065,0.881483085,0.8005,1.0219111,1.36586857,1.3303007,1.1775,1.24743741,1.48938267,1.109,1.311538446,1.22711115,1.207836075,1.231,1.14489213,1.3585,1.45703145,0.98304234,1.153411525,1.09279005,1.079927075,1.137,1.171993145,1.145678435,1.1565,1.32251348,1.31360318,1.093947645,1.128233665,1.12960567,1.05956505,0.848294155,0.77972354,0.844571995,0.69774643,0.927384025,0.7799905,0.819200755,0.77847015,0.80341537,0.86230335,0.7654435
PF3D7_0934700,0.745,0.66136122,0.7889438,0.84755873,0.77449788,0.8586533,0.794,1.02191107,0.79778698,1.29022213,0.941,1.16935157,1.38259139,0.994,0.94450968,1.10854683,1.24619744,0.968,1.03879225,1.17,1.32094277,1.11398993,1.27475207,1.2331374,1.34181449,1.106,1.30803921,1.21291313,1.361,1.16528639,1.15837197,1.18031185,1.28693662,1.41133368,1.65366781,1.45761929,1.26901321,1.20140815,0.78475149,1.13267287,0.866791,0.81788369,0.963328,1.22403369,1.2110012,1.0205914
PF3D7_0934800,1.387,1.51799253,0.79732789,1.32446867,0.92671838,0.46040053,0.509,0.41089589,0.4815354,0.26667672,0.252,0.1806945,0.16517054,0.082,0.119536882,0.06191041,0.05151388,0.112,0.09129528,0.054,0.05016238,0.07763322,0.13351968,0.1727352,0.23196915,0.418,0.53752758,0.86418936,1.084,1.33680685,2.61407496,2.43876283,2.50654456,3.58543419,3.08442434,2.73028948,4.47686905,3.91623198,2.80349617,3.4684033,2.0637882,1.89522489,1.6120532,1.33176697,1.6201231,1.178567
PF3D7_0935000,1.0945,1.15418571,1.2081488,1.649576975,1.359633455,1.264516085,1.277,1.45234523,1.83569106,1.64630494,1.5015,1.512025725,1.64885766,1.208,1.379304076,1.1856428,1.08946378,1.1865,0.91624274,1.0595,1.024148655,0.896991055,1.086651735,1.04720715,1.062303985,1.213,1.30346273,1.170779365,1.3305,1.26345929,1.15462009,1.053644295,0.895950225,0.76707603,0.81357706,0.61573426,0.51807135,0.501483315,0.452653745,0.54417827,0.6555562,0.67761861,0.9242897,1.086501835,1.2380662,0.98479115
PF3D7_0935200,1.06,0.93799383,1.06226544,1.17393203,0.89018549,1.00324192,1.012,1.14269314,1.28192531,1.31642729,1.171,1.05448144,1.41534072,0.984,1.186108914,0.87492264,1.02041323,1.142,0.9080179,1.003,0.94844062,0.8951204,1.10063523,1.015619,0.9008272,1.109,1.09003261,1.33393549,1.45,0.99752724,0.92669754,0.89654356,1.08783656,0.88881704,0.89262707,0.91925231,0.92494055,0.86549202,0.80522327,0.93455287,1.1812152,1.03651284,1.0058109,1.13349194,1.04987,0.9410353
PF3D7_0935400,0.6885,0.740980295,0.524844675,0.588863565,0.468230255,0.367178925,0.3325,0.3114283,0.23686335,0.2751549,0.267,0.171659775,0.19436016,0.2265,0.341353545,0.12907737,0.164406,0.3305,0.340095475,0.625,0.609380035,0.745933665,1.33068602,1.4350617,1.39919207,1.8845,1.78732073,2.176161515,2.381,2.181620685,1.928431365,1.97568589,1.80392344,1.342921745,1.50636957,1.273127905,0.90727902,0.978460255,0.64201771,0.699285355,0.89471285,0.82710299,0.7911002,0.676771455,0.67788375,0.6569062
PF3D7_0935500,0.795,0.92055902,0.73277035,1.04110572,0.95716252,0.5263532,0.564,0.7223242,0.53489473,0.84010881,0.714,0.63759343,0.77459294,0.455,0.409960973,0.39248865,0.38909419,0.513,0.48855311,0.452,0.45331931,0.58832887,0.73616255,0.8124952,0.87213846,0.922,1.01930537,1.50515972,1.197,1.29994506,1.53167726,1.58416774,1.7957478,1.83257913,1.86479526,1.62059428,1.36059139,1.47038015,0.9712721,0.85765101,0.8243013,0.73095887,0.8634358,1.07962523,0.9932224,1.1944783
PF3D7_0935600,4.1565,4.010592075,3.91956671,4.358602165,3.48950271,3.144167725,2.707,2.939030505,2.53326651,2.55578046,1.678,1.38360363,1.38757496,0.7075,0.705856866,0.5221501,0.408274905,0.5285,0.287045525,0.2295,0.21690586,0.167893525,0.09111816,0.1087592,0.08237774,0.1375,0.0832086,0.051546565,0.0855,0.1150993,0.147727595,0.187533875,0.205832905,0.35498815,0.46153437,0.51044143,0.87522661,1.09919883,1.3585299,1.76222519,2.8795914,2.84612994,3.54387605,3.779834615,4.0408668,3.2879408
PF3D7_0935800,0.91275,0.763064388,0.619584983,0.740032615,0.546776048,0.393813673,0.3635,0.348728645,0.287294428,0.252803373,0.14875,0.1393929,0.12672568,0.09375,0.109224717,0.073299588,0.066858443,0.09125,0.094585203,0.0805,0.0984669,0.09634002,0.16780176,0.300087425,0.437708588,0.5275,0.704984875,1.0844949,0.97175,2.245188608,2.16549902,2.592573593,2.87613009,3.798480845,4.117966663,3.34190353,2.889294415,2.554337205,1.511783948,1.399548285,1.125068025,0.937405355,1.06379435,0.558723265,0.66561005,0.7503847
PF3D7_0935900,1.953,2.54199826,3.21194879,2.88296468,4.12700212,4.52663766,3.115,4.7389201,2.95949039,6.16439463,3.341,5.107201,4.42970321,2.668,1.631425811,1.70662474,1.09494397,0.888,0.49595543,0.357,0.27496417,0.25067113,0.14705208,0.1407472,0.11393538,0.115,0.09069737,0.06006296,0.058,0.09779679,0.10317483,0.12995769,0.10387829,0.15513897,0.16202803,0.25911196,0.28127612,0.41720543,0.50497053,0.78074915,1.1763592,1.51459942,1.7486873,2.7632447,2.7216055,2.4480555
PF3D7_0936000,2.151,2.68031453,3.1440375,4.2997791,3.75314867,5.25845875,4.293,5.64360146,6.37969313,5.37515469,4.552,4.26180891,4.2744999,2.835,2.561624773,1.70896109,0.92724986,0.816,0.47210352,0.377,0.24245152,0.20858082,0.10284624,0.087967,0.06721368,0.065,0.03994013,0.03496202,0.028,0.02482534,0.03376631,0.03454571,0.03654977,0.04632622,0.07070313,0.10346167,0.11512697,0.21159129,0.27409436,0.4470734,0.7417497,0.95485621,1.4352325,1.66298962,2.1891175,2.0104969
PF3D7_0936200,0.808,0.50328542,0.30434283,0.57937596,0.45909703,0.44264404,0.355,0.56483382,0.57523958,0.67825296,0.888,0.41043464,0.65071497,0.825,0.989125535,0.77563231,0.17207829,0.311,1.59643367,0.753,0.53692328,0.34326979,1.13130859,0.2575034,0.31065835,0.478,0.49841949,0.50381162,0.599,1.31348616,1.28124385,2.07932307,2.85665295,3.5358759,3.50569709,3.62115838,5.59019894,4.24019367,2.90358048,1.9746828,2.3697144,2.57218491,1.0655166,1.00627495,0.8144676,1.4104164
PF3D7_0936300,2.894,4.03441961,4.24990009,4.29724926,4.15379302,4.36556077,3.432,4.72944712,3.91865681,5.19634264,3.421,3.5854953,3.79892249,2.04,1.721499469,1.20666898,0.91957755,0.763,0.48032831,0.307,0.23687791,0.18987401,0.15066072,0.0983631,0.0704924,0.073,0.05491768,0.03406555,0.037,0.04212785,0.04314584,0.0485285,0.05097731,0.0818789,0.14435224,0.19044272,0.23679523,0.43633233,0.53681552,0.73643286,1.1775732,1.53567215,1.9898064,3.14031127,3.2150696,2.7776451
PF3D7_0936700,1.767,1.78300199,2.12453087,2.86272443,2.09820743,1.91389632,1.656,1.88751595,2.02375002,2.3569291,1.738,1.86244397,2.03473026,1.4,1.508521775,1.05247705,1.45115696,1.462,1.12762012,1.153,0.74221749,0.7127291,1.06364666,0.8820691,0.67459583,0.759,0.6423704,0.51546564,0.541,0.70037547,0.61529718,0.60043743,0.59826197,0.76707606,0.64222014,0.65739362,0.9066249,0.93602246,0.89052233,1.14310018,0.9214207,1.15636378,1.6694624,1.66069745,2.8097243,1.5672555
PF3D7_0936800,0.366,0.41727359,0.73528555,0.99177017,1.18731993,1.30510236,1.672,2.58260497,2.88791102,4.07876652,3.47,3.87589705,4.34284613,3.384,3.163518135,2.69719141,2.28414748,2.311,1.44674227,1.348,0.95680096,0.70898774,0.70458698,0.4894164,0.36147845,0.398,0.44350183,0.34872372,0.297,0.31595885,0.24105392,0.17848618,0.15100826,0.15082956,0.16791995,0.13642291,0.10204436,0.14464715,0.1194187,0.17074815,0.2731484,0.35033344,0.5407956,0.85269768,0.857268,1.033093
PF3D7_0936900,0.209,0.1057713,0.14336811,0.12397127,0.10472771,0.17249167,0.086,0.0840738,0.11973312,0.37766359,0.557,1.03770273,2.07175128,1.827,2.63738751,2.47524835,3.19714874,3.811,3.81959716,3.756,3.18066662,3.16519062,3.10703905,2.2751465,1.53689813,1.207,0.8354143,0.64007386,0.615,0.32197713,0.34985647,0.29610613,0.33471892,0.243482,0.25335289,0.2664367,0.257872779,0.27255827,0.17287279,0.17726527,0.2343007,0.228770373,0.1641906,0.21775881,0.1812725,0.2318493
PF3D7_0937100,0.852,0.60905672,0.787267,0.8096083,0.7063031,0.95631404,0.777,1.09177523,0.94615197,1.01583792,1.15,1.32423258,1.71578028,1.18,1.741702826,1.18213841,1.94985521,1.423,1.42453535,1.99,1.79562746,1.95673129,1.86656905,1.5994,1.55083264,1.481,1.35796433,1.24787507,1.118,0.950885704,0.88261376,0.62429041,0.51265858,0.46972633,0.46251633,0.37722308,0.48405658,0.41242369,0.39806234,0.5396163,0.5948566,0.57949892,0.5476847,0.64869202,0.5224173,0.5853057
PF3D7_0937800,1.152,1.27506724,1.19138061,1.52054565,1.30909636,1.062853,1.119,1.31202495,1.66715363,1.42895565,1.429,1.34488342,1.50789318,1.153,1.198736037,1.05481326,1.12015283,1.111,1.18683861,1.328,1.04690747,1.13550275,1.27024127,1.1019866,1.05656626,0.977,0.93193632,0.91528773,0.805,0.78086974,0.937953,0.84554747,0.86180508,0.72721396,0.89753701,0.59604911,0.68160402,0.61923327,0.4594777,0.59435998,0.7818115,0.85739502,0.9151042,1.03721956,1.1216237,1.0433217
PF3D7_1200700,3.499,3.1359447,3.65043722,3.41933023,3.125025941,2.881061582,2.247,3.552414,1.71921146,2.80858389,1.685,1.59140233,1.56769621,0.901,0.45373503,0.52682258,0.36936549,0.285,0.20890993,0.163,0.19228913,0.11504682,0.09111816,0.0975634,0.09016469,0.187,0.07988026,0.02420447,0.011,0.152412535,0.14632067,0.21549945,0.16158845,0.32536089,0.30539826,0.34334625,0.35323048,0.93721788,0.92919123,1.31254491,2.0261544,2.42072511,2.5168236,4.35861447,2.9318314,3.4038653
PF3D7_1200800,2.712,2.37229907,2.84891718,2.66791238,2.54999794,2.26395294,2.104,2.73654305,2.82934581,2.57736133,2.207,2.0160344,1.75137735,1.657,1.466431264,1.22068639,1.26154207,1.192,0.90143804,0.829,0.89363356,0.6566087,0.43935191,0.6133699,0.43524956,0.425,0.39440877,0.24563058,0.287,0.29038124,0.27575818,0.44991679,0.30682569,0.46110752,0.50474183,0.48068473,0.65020573,0.83441085,0.85640274,0.96192467,2.0079445,1.84649422,1.7337608,1.97931297,1.9486796,1.916166
PF3D7_1200900,1.935,2.12588693,2.26706064,1.83426891,1.88022765,1.98238568,1.681,2.59207795,2.69529687,3.04751387,2.446,1.8004916,2.44623279,1.802,1.656680158,1.63420134,1.86655606,1.361,1.75763983,1.222,1.01532382,0.96807687,0.83991095,0.9716355,0.80082638,0.79,0.66566881,0.59345784,0.509,0.58978986,0.55433024,0.51078305,0.65020114,0.54298642,0.47921015,0.56491902,0.55470266,0.47697696,0.43900591,0.56829154,0.8364412,0.76520194,1.0322192,0.694536,0.8232794,0.918305
PF3D7_1201000,0.235,0.19991939,0.15175221,0.19354699,0.21797976,0.16868669,0.201,0.35405726,0.50105708,1.16073748,1.379,1.83792123,2.83922464,2.605,3.27379515,2.73457135,3.12919422,3.696,3.66003584,3.433,2.24058634,2.36266886,1.74928825,1.503436,1.07705821,1.005,0.75969451,0.58359678,0.439,0.42052621,0.31421426,0.28705844,0.26931408,0.23163111,0.30048832,0.29939792,0.21063002,0.24506335,0.18652065,0.23722262,0.2573665,0.25287226,0.2365263,0.20629783,0.2454732,0.2534431
PF3D7_1201100,0.507,0.45795486,0.74450809,0.54016053,0.60644647,0.8510434,0.702,1.04085731,1.38473962,1.94381138,1.833,2.00054619,2.71249898,1.933,2.288036807,2.38413483,2.09453245,2.151,2.14749533,1.752,1.16302409,0.76323743,0.82637857,0.8348868,0.70000584,0.905,0.70727312,0.63917741,0.704,0.69661406,0.66407073,0.62675797,0.70021659,0.49342814,0.51554368,0.65098451,0.76794922,0.71008599,0.58230838,0.48747947,0.8546511,0.7138373,0.7956929,0.97762243,0.8446796,0.7546466
PF3D7_1201200,2.952,2.98600522,2.34754796,2.5414112,1.61719053,1.70969677,1.674,2.02013939,1.73743179,1.98080689,1.232,0.95639017,1.05936972,0.514,0.522763382,0.40533799,0.30579518,0.33,0.21137736,0.168,0.13283743,0.13936566,0.08029224,0.071973,0.0704924,0.067,0.05741393,0.04303018,0.056,0.11209017,0.16132792,0.25004516,0.36261218,0.63025207,0.72961706,0.76543326,1.37236582,1.77521505,2.42135635,2.84145787,3.7682344,3.65216024,3.7878656,4.85029082,4.1793388,3.9277994
PF3D7_1201300,2.074,1.8097354,1.51333001,1.6913224,1.28595878,1.39642136,1.217,1.50740768,1.3678208,1.36267186,0.931,0.91637922,1.05225031,0.696,0.803085783,0.66816524,0.71900226,0.891,0.68677078,0.848,0.72642561,0.65286733,1.21430732,0.783706,0.7139404,0.866,0.77716834,0.91528773,0.701,0.62890861,0.66313279,0.50338039,0.61268956,0.65179919,0.70801336,0.66563393,1.12510448,1.13207319,1.69574567,1.89126384,2.4413398,2.55901449,2.2137026,2.0641243,2.6511107,2.063913
PF3D7_1201500,1.711,1.93642846,2.43390433,2.31497384,2.29792063,2.62035117,1.88,2.72588573,2.18903391,2.85020388,2.089,2.26384388,2.77230219,1.645,1.993403738,1.60383016,1.49061442,1.501,1.07169142,1.14,0.78494841,0.85770678,0.89313841,0.7253279,0.66885805,0.615,0.50757247,0.43478408,0.372,0.21063924,0.22323282,0.1743736,0.21448943,0.20254255,0.19737959,0.24537813,0.27996786,0.43633233,0.42308342,0.47444523,0.880145,1.24065447,1.4317879,2.47557394,2.3993433,1.8013779
PF3D7_1201600,0.8475,0.71715267,0.718223926,0.61985638,0.59731323,0.58659847,0.3795,0.49615382,0.522530985,0.588846885,0.3185,0.45367227,0.473441445,0.4155,0.416695447,0.333498555,0.372105575,0.4756,0.447292049,0.524,0.451925915,0.607970975,1.09432008,1.1291764,1.250010505,1.5515,1.281412455,1.74048098,2.014,1.77802087,1.831822275,1.93126996,1.751503395,1.67313073,1.491148805,1.263514195,0.768603305,0.893584675,0.768828995,0.82962747,0.72171885,0.63152213,0.7870815,1.048107565,0.8364972,0.66940795
PF3D7_1201700,0.552,0.61951762,0.48292414,0.43136942,0.33488511,0.37415468,0.17,0.37063519,0.32275885,0.25434487,0.32,0.17940382,0.32749333,0.316,0.447000594,0.39248865,0.42635956,0.723,0.72789479,0.893,1.00603439,1.09434776,2.29599727,1.9824564,1.97952475,1.771,1.94292084,2.30211449,2.283,1.70843462,1.42944042,1.14576619,1.16478336,1.01271276,0.82192397,0.76818,0.4696657,0.665735516,0.49473464,0.59175313,0.8170173,0.61110793,0.7245053,0.78851614,0.6055006,0.6603158
PF3D7_1201800,0.559,0.50909703,0.33787923,0.33269843,0.2569482,0.25746916,0.208,0.25103725,0.19261416,0.24972041,0.223,0.22199611,0.33461274,0.317,0.372921378,0.3002071,0.34086843,0.7,0.54530423,0.807,0.8973493,0.98958969,1.99106714,1.7817315,2.48854545,1.808,1.90131658,1.9399438,2.027,1.19688222,1.58138875,1.32918752,1.35618873,1.05903896,0.75613074,0.65922483,0.603893281,0.59293377,0.61074138,0.40015026,0.4200416,0.46491616,0.4592744,0.4561474,0.4217104,0.5205243
PF3D7_1201900,0.853,0.67530905,0.59107904,0.61353132,0.58939777,0.74830936,0.591,0.80284553,0.76134647,0.89406069,0.87,0.85184553,1.1362594,0.791,0.936933447,0.88193135,1.05219838,0.973,1.27977888,1.183,1.29214583,1.18226981,1.59321459,1.399475,1.63116122,1.438,1.34881145,1.31600626,1.339,1.06448042,1.52511162,0.83320973,1.05898139,1.04826543,0.86513141,0.7040887,0.59918354,0.70889058,0.66305815,0.74686025,0.8522231,0.92588124,0.6200205,0.83894446,0.7615964,0.8035168
PF3D7_1202100,0.557,0.654619755,0.62545385,0.49335505,0.61984188,0.75845595,0.609,1.05980349,0.74703058,1.15303007,0.874,0.99123841,1.45093787,0.981,0.856961568,0.97070852,1.01493304,0.947,0.76572888,0.969,0.9558721,1.17011038,1.40917395,1.295514,1.55411141,1.345,1.28141241,1.73375752,1.473,0.99000442,1.09646708,0.93437934,1.07340903,1.16892913,1.01733958,0.89086906,0.80458053,0.84516974,0.63007586,0.70384737,0.5499388,0.75466566,0.6923561,0.8114381,0.7213136,0.922851
PF3D7_1202200,0.738,0.64508872,0.46447916,0.58443602,0.48223454,0.48703527,0.314,0.48194417,0.47502817,0.36379023,0.22,0.39494654,0.39726366,0.279,0.324096457,0.30721584,0.47348929,0.539,0.27306335,0.425,0.49233446,0.6407079,1.00139761,1.0244157,1.00574613,1.623,1.52854199,1.66472993,2.099,2.02589818,2.41898078,1.97568579,2.16509277,1.89506563,1.97477779,1.44571661,0.86083573,1.00177118,0.71082563,0.66865499,0.5948566,0.55842623,0.722209,0.59253321,0.5614413,0.6444045
PF3D7_1202300,1.136,1.19312352,1.10208997,1.372539155,1.34867365,1.043828165,1.1555,1.61161182,1.07759813,1.499863915,1.65,0.99769178,1.36052117,1.02,0.924306274,0.910550325,1.135497455,0.8465,0.89115705,0.769,0.695306345,0.695425285,0.85750309,0.8212919,0.925007785,0.9905,0.904061455,0.977591835,0.8895,0.832513984,0.739106955,0.70160699,0.909896835,0.96638652,0.99377185,0.79198536,0.78822726,0.89896412,0.72561078,0.754680755,0.9438796,1.15833932,1.03853425,1.186212495,1.2651311,1.2120943
PF3D7_1202500,1.444,1.58889416,1.39259902,1.66728708,1.35902469,1.54861989,1.702,1.41622902,1.24288186,1.48444909,1.411,1.43006795,1.48083931,0.954,1.092668064,0.91814312,1.21112422,1.326,1.45496716,1.556,1.04412065,1.06722297,1.73034286,1.1619641,0.91394209,1.133,0.92195132,0.94756037,1.024,0.71090743,0.56277182,0.83320973,0.8416065,0.74552894,0.99966379,0.82586219,0.83859527,0.94678135,0.66874475,0.81854842,0.9202067,0.96934365,1.3192658,1.6171457,1.5798404,1.3524541
PF3D7_1202600,1.10175,1.069045648,1.289264955,1.02181425,1.028097268,0.995632,0.82925,1.145061455,0.7877008,1.254767993,0.919,0.981558318,1.324568075,0.8905,1.010381252,0.801331013,0.861761463,0.9385,0.79924496,0.748,0.535994345,0.725122338,0.928097118,0.798700375,0.892015668,0.89675,1.019929415,0.99708986,1.07125,1.13124556,0.90606259,1.041100885,1.401875953,1.724843735,1.597448973,1.599993555,1.1377619,1.49847274,1.0741997,1.25030658,0.87619945,1.026305773,0.993755,0.89080544,0.98913115,1.030251775
PF3D7_1202700,1.842,1.99686926,2.17483562,2.05564612,2.18953965,2.31849072,1.648,2.01421871,1.95737622,2.23361032,2.001,1.96182598,2.72104234,1.666,2.122200412,1.49636302,1.88518883,1.678,1.22631773,1.526,1.24532757,1.10276588,0.97252843,0.8372859,0.75574403,0.772,0.57580349,0.47153903,0.49,0.41977394,0.28326179,0.37506775,0.33952809,0.3092006,0.31914609,0.37172953,0.32183221,0.40525109,0.38896379,0.51224446,0.7672436,0.9851482,1.1367042,1.53691871,1.7069829,1.2763075
PF3D7_1202900,1.667,1.55867376,1.54351278,1.55217095,1.19827981,1.41925115,0.973,1.47425182,1.41467291,1.54302556,0.809,1.32294184,1.4623288,0.746,0.840967202,0.86674576,0.8033973,0.671,0.70980022,0.714,0.83603968,0.81281048,0.88141032,0.943646,1.13361607,0.881,0.87369026,1.08651196,1.029,1.0742601,1.42662654,1.38923122,1.37446366,1.27450975,1.11455637,1.063,1.13033753,1.12370514,1.01790227,1.45331443,1.7918536,1.86888406,1.6843889,1.78333004,2.541592,1.8525211
PF3D7_1203000,0.6,0.56372619,0.55670422,0.41239424,0.37994238,0.4299608,0.269,0.34221589,0.25248073,0.27284267,0.284,0.22844948,0.30898282,0.294,0.340932646,0.35043631,0.50198632,0.596,0.64153438,0.817,0.67626321,1.03729203,1.42180414,1.2907158,1.68689945,1.563,1.57680295,1.92470398,1.795,1.65201354,1.37410118,1.25022582,1.68225112,1.59125186,1.51520747,1.37521616,1.05053355,1.37594111,0.80181129,0.86025789,0.9699804,0.92061306,0.9771063,1.17360543,1.3230377,0.9819498
PF3D7_1203100,0.947,1.06352465,0.95494904,1.1777271,1.49054311,1.55749824,1.215,1.72292084,1.56564068,2.33843117,1.578,1.98505813,2.26539939,1.312,1.400770205,1.29778236,1.43910048,1.182,1.0281,1.126,1.08313589,1.08312371,1.07357045,1.047607,1.22869878,1.007,1.0401075,0.96280019,0.956,0.82450213,0.65938097,0.68680168,0.81563692,0.74229692,0.68346363,0.82128424,0.71300227,0.61923327,0.55387531,0.56438129,0.6215644,0.7691531,0.7968411,1.07045648,1.0309875,1.0512773
PF3D7_1203200,1.307,1.31923546,2.41210565,1.54711096,2.40873725,2.80552592,1.767,1.8697539,2.93606449,2.65751838,2.248,2.60716348,1.84392972,2.007,1.986669152,1.5524328,1.32511235,1.285,1.15558438,1.116,0.78773517,1.26083837,0.92381188,0.919655,0.80902316,0.966,0.97270856,0.82026275,1.014,0.78839257,1.0458176,0.75178052,0.78004899,0.75630253,0.76791462,0.51547719,0.54554483,0.62999215,0.54705141,0.46141104,0.7975934,0.83500527,0.6992453,0.71172747,0.7578199,0.6637253
PF3D7_1203300,0.626,0.60789441,0.42926594,0.44022451,0.40064435,0.36527643,0.244,0.31142831,0.2628923,0.24817892,0.196,0.24264689,0.31183059,0.353,0.52360518,0.46958465,0.60282201,0.804,1.00589308,1.029,0.96794824,1.01484394,1.54720443,1.495439,1.55329169,1.626,1.52854199,1.98297385,2.183,1.66630678,1.59076827,1.37853849,1.61107525,1.49752204,1.41209871,1.24428678,0.78757312,0.98862146,0.78588879,0.68820628,0.6676962,0.70593507,0.7256536,0.95126215,0.8711152,0.6728175
PF3D7_1203400,0.627,0.6323032,0.50220757,0.49588508,0.43717727,0.42108256,0.22,0.31853311,0.29933282,0.40232734,0.191,0.23490285,0.27908126,0.226,0.391441188,0.40183364,0.50527444,0.602,0.71720254,0.901,0.82024785,1.09434776,1.47232509,1.3650879,1.62460377,1.809,2.01115191,1.6414219,2.033,2.07855794,1.62734847,1.645034,1.82652661,1.90045252,1.98557981,1.61143839,1.07800707,1.00894374,0.63576246,0.78596284,0.6749801,0.70330093,0.667096,0.58680272,0.7527845,0.5671215
PF3D7_1203500,1.6155,1.857971735,2.15806734,1.91839221,2.08542082,2.414248975,2.0525,2.919492235,2.38229882,3.133836865,2.1795,2.1909208,2.69256469,1.502,1.478216589,1.325233305,1.23797715,1.3045,0.94297331,1.031,0.830466095,0.79503902,0.78578138,0.9252529,1.007795325,0.9415,0.74097259,0.71268728,0.5965,0.56421225,0.51868801,0.468423435,0.441482715,0.40400775,0.409979995,0.3946193,0.261652205,0.428562,0.39976834,0.543526555,0.80730535,0.87978474,1.17057565,0.925474915,1.11155305,1.2416437
PF3D7_1203600,0.9845,1.114085635,0.967399353,1.219472515,1.053365835,1.21822232,0.7735,0.89284006,0.93574041,1.20158681,0.961,0.978977,1.018789,0.9205,0.968501254,0.81943688,1.00671275,1.1435,1.101300705,1.586,1.143516525,1.242599165,1.64418659,1.66017715,1.4659959,1.691,1.50690774,1.762444255,1.726,0.920794375,1.20245575,0.96111112,1.013775165,0.86834732,0.962839215,0.612987495,0.62273223,0.6048881,0.393513065,0.518109835,0.84190415,0.8336882,0.66422565,1.08077138,0.91643335,0.89080126
